p,n,time,reg,strategy,gaps,primals,it,s,relgaps,μ0
1000,500,0.23230791091918945,0.05,newton,0.20044848408909388,130.27692739778854,1,10,0.0015386338018016266,$\mu_0 = 0.5$
1000,500,0.23879194259643555,0.05,newton,0.16940577499542542,130.27685959077598,1,10,0.0013003520005591223,$\mu_0 = 0.5$
1000,500,0.24583101272583008,0.05,newton,0.14329676466013552,130.27681044145368,1,10,0.0010999406891722531,$\mu_0 = 0.5$
1000,500,0.25270509719848633,0.05,newton,0.12134442560437719,130.2767747517501,1,10,0.0009314355980611738,$\mu_0 = 0.5$
1000,500,0.259505033493042,0.05,newton,0.10536167888753312,130.2767487952929,1,10,0.0008087527502938422,$\mu_0 = 0.5$
1000,500,0.2661120891571045,0.05,newton,0.09229626040112748,130.27672989270826,1,10,0.0007084631344150235,$\mu_0 = 0.5$
1000,500,0.27292609214782715,0.05,newton,0.08081386940591528,130.27671611193153,1,10,0.0006203247350545848,$\mu_0 = 0.5$
1000,500,0.27940797805786133,0.05,newton,0.07072058949725601,130.27670605614307,1,10,0.0005428490759259663,$\mu_0 = 0.5$
1000,500,0.28607702255249023,0.05,newton,0.06184863992857004,130.2766987131586,1,10,0.00047474828990522324,$\mu_0 = 0.5$
1000,500,0.29275989532470703,0.05,newton,0.05405197363637626,130.2766933480528,1,10,0.0004149013322894886,$\mu_0 = 0.5$
1000,500,0.2991929054260254,0.05,newton,0.047202882283045255,130.2766894263135,1,10,0.0003623279229070672,$\mu_0 = 0.5$
1000,500,0.3057820796966553,0.05,newton,0.041189300646919946,130.276686558646,1,10,0.0003161678557765435,$\mu_0 = 0.5$
1000,500,0.3125729560852051,0.05,newton,0.0359126174654989,130.276684461196,1,10,0.00027566419589221104,$\mu_0 = 0.5$
1000,500,0.3191189765930176,0.05,newton,0.031285869803014066,130.27668292680073,1,10,0.00024014941968236042,$\mu_0 = 0.5$
1000,500,0.3256039619445801,0.05,newton,0.02723223703284816,130.2766818041576,1,10,0.0002090338551436692,$\mu_0 = 0.5$
1000,500,0.33193397521972656,0.05,newton,0.02368377330017779,130.2766809826985,1,10,0.00018179595244158188,$\mu_0 = 0.5$
1000,500,0.33826708793640137,0.05,newton,0.0205803319737754,130.2766803815873,1,10,0.00015797402814912473,$\mu_0 = 0.5$
1000,500,0.3445611000061035,0.05,newton,0.01786864589621473,130.27667994170463,1,10,0.00013715920534826707,$\mu_0 = 0.5$
1000,500,0.35099291801452637,0.05,newton,0.015501534903506808,130.27667961980308,1,10,0.00011898933062115327,$\mu_0 = 0.5$
1000,500,0.3574249744415283,0.05,newton,0.013437217979230809,130.27667938424014,1,10,0.00010314369419563468,$\mu_0 = 0.5$
1000,500,0.3637220859527588,0.05,newton,0.011638712065121126,130.2766792118614,1,10,8.933841525230901e-5,$\mu_0 = 0.5$
1000,500,0.370319128036499,0.05,newton,0.01007330324679856,130.27667908572218,1,10,7.732238277405211e-5,$\mu_0 = 0.5$
1000,500,0.37731409072875977,0.05,newton,0.008712078968017067,130.27667899342157,1,10,6.687366484416594e-5,$\mu_0 = 0.5$
1000,500,0.38405799865722656,0.05,newton,0.007529512274686567,130.2766789258839,1,10,5.779631732069409e-5,$\mu_0 = 0.5$
1000,500,0.39119911193847656,0.05,newton,0.0065030909026404515,130.27667887646714,1,10,4.9917536728173025e-5,$\mu_0 = 0.5$
1000,500,0.3980419635772705,0.05,newton,0.005612985461283415,130.27667884031032,1,10,4.3085113247042954e-5,$\mu_0 = 0.5$
1000,500,0.40487098693847656,0.05,newton,0.004841752045138037,130.27667881385608,1,10,3.716514796985348e-5,$\mu_0 = 0.5$
1000,500,0.41157102584838867,0.05,newton,0.00417406544497112,130.27667879450115,1,10,3.204000503847127e-5,$\mu_0 = 0.5$
1000,500,0.41822099685668945,0.05,newton,0.003596479751422521,130.27667878034055,1,10,2.7606474045032604e-5,$\mu_0 = 0.5$
1000,500,0.4250679016113281,0.05,newton,0.0030972136227660485,130.27667876998038,1,10,2.3774121753860205e-5,$\mu_0 = 0.5$
1000,500,0.43170595169067383,0.05,newton,0.0026659578435328513,130.2766787624007,1,10,2.046381492726752e-5,$\mu_0 = 0.5$
1000,500,0.43851494789123535,0.05,newton,0.0022937030798573232,130.27667875685526,1,10,1.760639818073829e-5,$\mu_0 = 0.5$
1000,500,0.44536304473876953,0.05,newton,0.001972585947413563,130.27667875279803,1,10,1.5141512404968312e-5,$\mu_0 = 0.5$
1000,500,0.45201992988586426,0.05,newton,0.0016957516860998112,130.27667874982964,1,10,1.3016540660789824e-5,$\mu_0 = 0.5$
1000,500,0.45853304862976074,0.05,newton,0.0014572318821990393,130.27667874765774,1,10,1.118566957806513e-5,$\mu_0 = 0.5$
1000,500,0.46507906913757324,0.05,newton,0.0012518357978024142,130.27667874606857,1,10,9.60905520352154e-6,$\mu_0 = 0.5$
1000,500,0.47170495986938477,0.05,newton,0.0010750539881030363,130.27667874490575,1,10,8.252083169913283e-6,$\mu_0 = 0.5$
1000,500,0.4785950183868408,0.05,newton,0.0009229729853359459,130.27667874405483,1,10,7.084713812433338e-6,$\mu_0 = 0.5$
1000,500,0.4856541156768799,0.05,newton,0.0007921999284121739,130.27667874343211,1,10,6.080903627980404e-6,$\mu_0 = 0.5$
1000,500,0.49283289909362793,0.05,newton,0.0006797961034124,130.27667874297637,1,10,5.218095133923192e-6,$\mu_0 = 0.5$
1000,500,0.4995100498199463,0.05,newton,0.0005832184526468609,130.2766787426428,1,10,4.4767678933463555e-6,$\mu_0 = 0.5$
1000,500,0.5067698955535889,0.05,newton,0.000500268188005748,130.27667874239864,1,10,3.840044072622918e-6,$\mu_0 = 0.5$
1000,500,0.5137999057769775,0.05,newton,0.0004290457241609147,130.27667874221987,1,10,3.2933425099811837e-6,$\mu_0 = 0.5$
1000,500,0.5202031135559082,0.05,newton,0.00036791121817714156,130.27667874208902,1,10,2.824075818708134e-6,$\mu_0 = 0.5$
1000,500,0.5270988941192627,0.05,newton,0.00031545007254862867,130.27667874199318,1,10,2.4213855894604335e-6,$\mu_0 = 0.5$
1000,500,0.5336740016937256,0.05,newton,0.00027044282350630056,130.27667874192298,1,10,2.0759112537866085e-6,$\mu_0 = 0.5$
1000,500,0.5409469604492188,0.05,newton,0.00023183889237543553,130.2766787418716,1,10,1.7795886003111724e-6,$\mu_0 = 0.5$
1000,500,0.5478339195251465,0.05,newton,0.00019873373557288687,130.2766787418339,1,10,1.5254743787774374e-6,$\mu_0 = 0.5$
1000,500,0.555077075958252,0.05,newton,0.0001703489810438441,130.27667874180634,1,10,1.30759382791341e-6,$\mu_0 = 0.5$
1000,500,0.5624001026153564,0.05,newton,0.00014601517642631734,130.2766787417861,1,10,1.1208082508437723e-6,$\mu_0 = 0.5$
1000,500,0.5692698955535889,0.05,newton,0.00012515682686853324,130.27667874177126,1,10,9.607001658110553e-7,$\mu_0 = 0.5$
1000,500,0.5767331123352051,0.05,newton,0.00010727943160304676,130.2766787417604,1,10,8.234737992952698e-7,$\mu_0 = 0.5$
1000,500,0.5846381187438965,0.05,newton,9.195826112318173e-5,130.27667874175245,1,10,7.058689399464247e-7,$\mu_0 = 0.5$
1000,500,0.5916190147399902,0.05,newton,7.882865313035836e-5,130.2766787417466,1,10,6.050864505582307e-7,$\mu_0 = 0.5$
1000,500,0.598513126373291,0.05,newton,6.75776288119323e-5,130.27667874174233,1,10,5.187239148604389e-7,$\mu_0 = 0.5$
1000,500,0.6059610843658447,0.05,newton,5.793665377495927e-5,130.2766787417392,1,10,4.4472007065679826e-7,$\mu_0 = 0.5$
1000,500,0.6131551265716553,0.05,newton,4.967539467770621e-5,130.27667874173684,1,10,3.8130688590997723e-7,$\mu_0 = 0.5$
1000,500,0.6206889152526855,0.05,newton,4.2596338488465335e-5,130.2766787417352,1,10,3.2696825632859224e-7,$\mu_0 = 0.5$
1000,500,0.6276330947875977,0.05,newton,3.65301543752139e-5,130.27667874173392,1,10,2.8040440336702814e-7,$\mu_0 = 0.5$
1000,500,0.6349570751190186,0.05,newton,3.1331705969250834e-5,130.27667874173304,1,10,2.4050126447700104e-7,$\mu_0 = 0.5$
1000,500,0.6416990756988525,0.05,newton,2.6876616090021344e-5,130.27667874173235,1,10,2.0630412403514696e-7,$\mu_0 = 0.5$
1000,500,0.6485350131988525,0.05,newton,2.3058315463231338e-5,130.27667874173184,1,10,1.7699495938903616e-7,$\mu_0 = 0.5$
1000,500,0.6555330753326416,0.05,newton,1.9785506282232745e-5,130.2766787417315,1,10,1.518729712280795e-7,$\mu_0 = 0.5$
1000,500,0.662214994430542,0.05,newton,1.6979982348175326e-5,130.27667874173122,1,10,1.3033785104268374e-7,$\mu_0 = 0.5$
1000,500,0.6690421104431152,0.05,newton,1.4574759006791282e-5,130.27667874173102,1,10,1.1187542657335651e-7,$\mu_0 = 0.5$
1000,500,0.67588210105896,0.05,newton,1.2512466923908505e-5,130.27667874173088,1,10,9.604533247822543e-8,$\mu_0 = 0.5$
1000,500,0.6822850704193115,0.05,newton,1.0743974598881323e-5,130.2766787417308,1,10,8.247043678616414e-8,$\mu_0 = 0.5$
1000,500,0.689378023147583,0.05,newton,9.227206646755803e-6,130.27667874173068,1,10,7.082777006503554e-8,$\mu_0 = 0.5$
1000,500,0.6960780620574951,0.05,newton,7.926131928570612e-6,130.27667874173065,1,10,6.084075833928738e-8,$\mu_0 = 0.5$
1000,500,0.7031009197235107,0.05,newton,6.809894415482631e-6,130.2766787417306,1,10,5.2272551628239096e-8,$\mu_0 = 0.5$
1000,500,0.7100651264190674,0.05,newton,5.852069762113388e-6,130.27667874173056,1,10,4.4920317424693737e-8,$\mu_0 = 0.5$
1000,500,0.4403228759765625,0.05,exact,0.004397012236836417,108.65081531641655,5,10,4.046920608953822e-5,$\mu_0 = 0.99$
1000,500,0.44679689407348633,0.05,exact,0.003868494372156306,108.65081530258131,5,10,3.560483519044886e-5,$\mu_0 = 0.99$
1000,500,0.45327091217041016,0.05,exact,0.0034017371894066173,108.65081529178144,5,10,3.130889704114288e-5,$\mu_0 = 0.99$
1000,500,0.459669828414917,0.05,exact,0.002989831240682861,108.65081528335523,5,10,2.7517798489459548e-5,$\mu_0 = 0.99$
1000,500,0.4658198356628418,0.05,exact,0.002626587482723153,108.65081527678433,5,10,2.4174576840790462e-5,$\mu_0 = 0.99$
1000,500,0.47254300117492676,0.05,exact,0.002306471171024782,108.65081527166278,5,10,2.1228291433044893e-5,$\mu_0 = 0.99$
1000,500,0.4792640209197998,0.05,exact,0.0020245402090068865,108.65081526767288,5,10,1.8633456214932354e-5,$\mu_0 = 0.99$
1000,500,0.4860689640045166,0.05,exact,0.0017763879813088579,108.65081526456609,5,10,1.6349513595303736e-5,$\mu_0 = 0.99$
1000,500,0.4925048351287842,0.05,exact,0.0015580906036092301,108.65081526214809,5,10,1.4340348941238361e-5,$\mu_0 = 0.99$
1000,500,0.4992539882659912,0.05,exact,0.0013661584580404451,108.65081526026717,5,10,1.2573844519876692e-5,$\mu_0 = 0.99$
1000,500,0.5062198638916016,0.05,exact,0.0011974918305242,108.65081525880451,5,10,1.1021471193490757e-5,$\mu_0 = 0.99$
1000,500,0.5128178596496582,0.05,exact,0.0010493404477642798,108.65081525766777,5,10,9.657916006205257e-6,$\mu_0 = 0.99$
1000,500,0.5197188854217529,0.05,exact,0.0009192666770303504,108.65081525678463,5,10,8.460743482299342e-6,$\mu_0 = 0.99$
1000,500,0.5263478755950928,0.05,exact,0.0008051121587726584,108.65081525609882,5,10,7.410088519583985e-6,$\mu_0 = 0.99$
1000,500,0.5336179733276367,0.05,exact,0.0007049676241877023,108.65081525556647,5,10,6.488378596419091e-6,$\mu_0 = 0.99$
1000,500,0.5409760475158691,0.05,exact,0.0006171456623604854,108.65081525515342,5,10,5.680083126032629e-6,$\mu_0 = 0.99$
1000,500,0.54817795753479,0.05,exact,0.0005401562028879425,108.65081525483303,5,10,4.971487803575548e-6,$\mu_0 = 0.99$
1000,500,0.5549898147583008,0.05,exact,0.00047268448835779964,108.65081525458461,5,10,4.350491869299198e-6,$\mu_0 = 0.99$
1000,500,0.561539888381958,0.05,exact,0.00041357132110420025,108.65081525439206,5,10,3.80642630371319e-6,$\mu_0 = 0.99$
1000,500,0.5684239864349365,0.05,exact,0.000361795383312824,108.65081525424286,5,10,3.3298911054300237e-6,$\mu_0 = 0.99$
1000,500,0.5753710269927979,0.05,exact,0.0003164804075339589,108.65081525412731,5,10,2.9128212871089044e-6,$\mu_0 = 0.99$
1000,500,0.581934928894043,0.05,exact,0.00027670566763049464,108.65081525403781,5,10,2.5467426726944085e-6,$\mu_0 = 0.99$
1000,500,0.5887529850006104,0.05,exact,0.0002420415638511031,108.65081525396856,5,10,2.2277013134723105e-6,$\mu_0 = 0.99$
1000,500,0.5950849056243896,0.05,exact,0.0002116410353920628,108.65081525391493,5,10,1.9479010341290274e-6,$\mu_0 = 0.99$
1000,500,0.602288007736206,0.05,exact,0.0001850396628242379,108.65081525387347,5,10,1.7030674127191246e-6,$\mu_0 = 0.99$
1000,500,0.6089348793029785,0.05,exact,0.000161767591350781,108.65081525384142,5,10,1.4888760012784313e-6,$\mu_0 = 0.99$
1000,500,0.6160650253295898,0.05,exact,0.00014143237700636746,108.65081525381659,5,10,1.301714825387832e-6,$\mu_0 = 0.99$
