Fstar,time,final_relgap,reg,primal_relgaps,amplitude,gaps,primals,dual_relgaps,it,pass,s,relgaps,p_K,passes,duals,strategy,dual_bound,reached_tol,dual_cert,K,p,n
146.3007024228878,0.5559649467468262,2.2624498686733736e-6,0.05,Float64(1000),0.5,6.8750479472651875,153.17575035629102,Float64(1000),1,24,5,0.04699258331236577,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.5646679401397705,2.2624498686733736e-6,0.05,Float64(1000),0.5,6.578500309084831,152.87920271811066,Float64(1000),1,25,5,0.04496560987157411,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.5735089778900146,2.2624498686733736e-6,0.05,Float64(1000),0.5,6.308005676892435,152.60870808591827,Float64(1000),1,26,5,0.043116714905844414,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.5817129611968994,2.2624498686733736e-6,0.05,Float64(1000),0.5,6.059892265491868,152.3605946745177,Float64(1000),1,27,5,0.04142080089250369,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.5896070003509521,2.2624498686733736e-6,0.05,Float64(1000),0.5,5.8312167879875005,152.13191919701333,Float64(1000),1,28,5,0.03985774976754482,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.5973970890045166,2.2624498686733736e-6,0.05,Float64(1000),0.5,5.620086486655936,151.92078889568177,Float64(1000),1,29,5,0.03841462408301267,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6055669784545898,2.2624498686733736e-6,0.05,Float64(1000),0.5,5.424079273619839,151.72478168264567,Float64(1000),1,30,5,0.03707486829380579,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6132349967956543,2.2624498686733736e-6,0.05,Float64(1000),0.5,5.243068875203761,151.5437712842296,Float64(1000),1,31,5,0.03583761928940347,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6214900016784668,2.2624498686733736e-6,0.05,Float64(1000),0.5,5.075395029320958,151.3760974383468,Float64(1000),1,32,5,0.034691528784669357,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6343021392822266,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.919327733247144,151.22003014227298,Float64(1000),1,33,5,0.03362477180066872,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6479570865631104,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.773503477656732,151.07420588668256,Float64(1000),1,34,5,0.0326280284277702,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6618139743804932,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.637046976900194,150.93774938592603,Float64(1000),1,35,5,0.03169531588096298,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6749880313873291,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.509039384435283,150.80974179346111,Float64(1000),1,36,5,0.03082035362620291,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6870899200439453,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.3886289559164595,150.6893313649423,Float64(1000),1,37,5,0.029997319788875373,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.6989891529083252,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.275061448754116,150.57576385777995,Float64(1000),1,38,5,0.02922105894199254,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7077641487121582,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.167719678115901,150.46842208714173,Float64(1000),1,39,5,0.028487352480844195,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7172019481658936,2.2624498686733736e-6,0.05,Float64(1000),0.5,4.065997814910787,150.36670022393662,Float64(1000),1,40,5,0.02779205941990534,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7249009609222412,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.9694709871264706,150.2701733961523,Float64(1000),1,41,5,0.027132275658202667,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7320940494537354,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.877712258440482,150.1784146674663,Float64(1000),1,42,5,0.02650508298471326,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7391650676727295,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.7902422016256025,150.09094461065143,Float64(1000),1,43,5,0.025907204400630705,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7459540367126465,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.7068117440431365,150.00751415306897,Float64(1000),1,44,5,0.02533693743539559,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7524769306182861,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.627003346915302,149.92770575594113,Float64(1000),1,45,5,0.024791428112431815,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7590451240539551,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.550631168142928,149.85133357716876,Float64(1000),1,46,5,0.024269406156914353,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7660410404205322,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.4773638675424365,149.77806627656827,Float64(1000),1,47,5,0.023768606780102685,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7755529880523682,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.407022187564621,149.70772459659045,Float64(1000),1,48,5,0.023287804714132488,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7863130569458008,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.3393936563712145,149.64009606539705,Float64(1000),1,49,5,0.022825547663596096,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.7965569496154785,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.274300258780812,149.57500266780664,Float64(1000),1,50,5,0.02238061885250777,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8067619800567627,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.211531294806008,149.51223370383184,Float64(1000),1,51,5,0.021951578096480722,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8202340602874756,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.1510158063333904,149.45171821535922,Float64(1000),1,52,5,0.021537940379980254,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8309071063995361,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.0925459094265477,149.39324831845238,Float64(1000),1,53,5,0.021138284766996026,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8417479991912842,2.2624498686733736e-6,0.05,Float64(1000),0.5,3.0360075347895474,149.33670994381538,Float64(1000),1,54,5,0.020751831566835893,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8492889404296875,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.981273325992703,149.28197573501853,Float64(1000),1,55,5,0.020377710268097125,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8560149669647217,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.9282289134901873,149.22893132251602,Float64(1000),1,56,5,0.02001513912780835,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8626830577850342,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.8767829873000608,149.1774853963259,Float64(1000),1,57,5,0.01966349402058651,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8693480491638184,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.8268354952512027,149.12753790427703,Float64(1000),1,58,5,0.01932209106611208,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8757619857788086,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.7783046648043523,149.07900707383018,Float64(1000),1,59,5,0.018990371329684775,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.882174015045166,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.7311172424614654,149.0318196514873,Float64(1000),1,60,5,0.01866783410627152,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
146.3007024228878,0.8903491497039795,2.2624498686733736e-6,0.05,Float64(1000),0.5,2.6851953671625495,148.98589777618838,Float64(1000),1,61,5,0.018353947197060537,0.05,1000,Float64(1000),gradient,146.30070240902583,false,9.474990893669951e-11,5,200,500
