passes,init_partial0F,init_relgap,final_relgap,nnz_solution,randomize,strategy,times,dataset,warm_start,reg_grid,lambdamax,start_kind,ordering
300,5.504466006889253e-7,0.013218376546094557,4.167991330922185e-8,200,false,gradient,2.032978057861328,simulated,true,0.026644713548591308,64.19253505215202,warm,cyclic
300,1.652072167013241e-6,0.012022709291752802,1.3966272373175852e-6,209,false,gradient,2.136826992034912,simulated,true,0.02016063531328705,64.19253505215202,warm,cyclic
300,5.540057545790067e-5,0.011042841208025605,1.4322705913045582e-5,208,false,gradient,2.2467401027679443,simulated,true,0.015254478735307905,64.19253505215202,warm,cyclic
300,0.00047948649244450477,0.010239155919862396,0.00010628431628417447,215,false,gradient,2.0031380653381348,simulated,true,0.011542251415688211,64.19253505215202,warm,cyclic
300,0.0025044133526120876,0.009645737907438343,0.0005034386224330961,217,false,gradient,2.20350980758667,simulated,true,0.008733406762343065,64.19253505215202,warm,cyclic
300,0.007149766871547137,0.009451447285937326,0.0016573416644131344,221,false,gradient,2.033715009689331,simulated,true,0.006608103647168024,64.19253505215202,warm,cyclic
300,0.015214107992368385,0.010065144924045932,0.004569787841374361,229,false,gradient,1.9790549278259277,simulated,true,0.005000000000000002,64.19253505215202,warm,cyclic
4,100.0,0.11870910076930719,-1.1166490234166606e-15,0,false,newton,0.021420955657958984,simulated,false,1.0,64.19253505215202,cold,cyclic
13,100.0,0.1598475699784372,6.047980226959327e-9,10,false,newton,0.07828402519226074,simulated,false,0.756646727558943,64.19253505215202,cold,cyclic
16,100.0,0.24539047426054683,6.564885449458117e-9,11,false,newton,0.08469200134277344,simulated,false,0.5725142703256574,64.19253505215202,cold,cyclic
18,100.0,0.3443128402442381,7.749640007907408e-9,14,false,newton,0.10888195037841797,simulated,false,0.43319104912270473,64.19253505215202,cold,cyclic
20,100.0,0.4423099034504825,6.899531998181532e-9,20,false,newton,0.11518406867980957,simulated,false,0.32777258972651985,64.19253505215202,cold,cyclic
22,100.0,0.5327346190923794,4.596922815835601e-9,39,false,newton,0.29004406929016113,simulated,false,0.2480080574000913,64.19253505215202,cold,cyclic
29,100.0,0.6128599453938585,8.420395065922532e-9,64,false,newton,0.2147819995880127,simulated,false,0.18765448504002957,64.19253505215202,cold,cyclic
39,100.0,0.6820297979373803,6.096904752534811e-9,100,false,newton,0.24078011512756348,simulated,false,0.14198815201729703,64.19253505215202,cold,cyclic
56,100.0,0.7406644721933645,9.369410360742989e-9,133,false,newton,0.35008716583251953,simulated,false,0.10743487057602952,64.19253505215202,cold,cyclic
71,100.0,0.7897047968455836,9.135466730675502e-9,153,false,newton,0.46305394172668457,simulated,false,0.08129024324707132,64.19253505215202,cold,cyclic
96,100.0,0.8302982601575181,9.752650774382788e-9,167,false,newton,0.6196939945220947,simulated,false,0.06150799653536698,64.19253505215202,cold,cyclic
118,100.0,0.8636241363397819,9.286381785463626e-9,181,false,newton,0.9744689464569092,simulated,false,0.04653982429719224,64.19253505215202,cold,cyclic
165,100.0,0.8908001350011554,9.70519987581544e-9,194,false,newton,1.1016240119934082,simulated,false,0.03521420575563868,64.19253505215202,cold,cyclic
183,100.0,0.9128371285527405,7.183855517394671e-9,200,false,newton,1.2208549976348877,simulated,false,0.026644713548591308,64.19253505215202,cold,cyclic
253,100.0,0.9306219834740698,9.499431719732584e-9,209,false,newton,1.68094801902771,simulated,false,0.02016063531328705,64.19253505215202,cold,cyclic
257,100.0,0.9449163945000076,9.531610308183765e-9,208,false,newton,1.8976709842681885,simulated,false,0.015254478735307905,64.19253505215202,cold,cyclic
298,100.0,0.95636435774686,8.667699186035397e-9,215,false,newton,2.005107879638672,simulated,false,0.011542251415688211,64.19253505215202,cold,cyclic
300,100.0,0.9655038244899873,7.087329229326291e-8,217,false,newton,2.291533946990967,simulated,false,0.008733406762343065,64.19253505215202,cold,cyclic
300,100.0,0.972779880236669,4.6879239022982184e-7,221,false,newton,2.0653960704803467,simulated,false,0.006608103647168024,64.19253505215202,cold,cyclic
300,100.0,0.9785579174514318,1.2601075545734842e-6,225,false,newton,2.0639960765838623,simulated,false,0.005000000000000002,64.19253505215202,cold,cyclic
4,100.0,0.11870910076930719,-1.1166490234166606e-15,0,false,newton,0.01847982406616211,simulated,true,1.0,64.19253505215202,warm,cyclic
13,3.8790552103762366e-6,0.04667978444465971,4.571794682366466e-9,10,false,newton,0.2298431396484375,simulated,true,0.756646727558943,64.19253505215202,warm,cyclic
17,1.6653345369377348e-15,0.04256810140421507,5.920971535380999e-9,11,false,newton,0.1176459789276123,simulated,true,0.5725142703256574,64.19253505215202,warm,cyclic
18,1.2212453270876722e-14,0.03683821931394473,4.457623883661316e-9,14,false,newton,0.10886812210083008,simulated,true,0.43319104912270473,64.19253505215202,warm,cyclic
19,3.885780586188048e-15,0.03408186788436649,6.385365907276594e-9,20,false,newton,0.10666894912719727,simulated,true,0.32777258972651985,64.19253505215202,warm,cyclic
21,5.551115123125783e-16,0.032382588111351675,2.9596596662906414e-9,39,false,newton,0.12053799629211426,simulated,true,0.2480080574000913,64.19253505215202,warm,cyclic
28,1.0103029524088925e-14,0.03074604491796922,5.90033259496042e-9,64,false,newton,0.16048121452331543,simulated,true,0.18765448504002957,64.19253505215202,warm,cyclic
35,6.106226635438361e-16,0.02854969452504648,9.777695712822225e-9,100,false,newton,0.20507502555847168,simulated,true,0.14198815201729703,64.19253505215202,warm,cyclic
51,8.326672684688674e-16,0.02539469004190599,9.337569783568212e-9,133,false,newton,0.3153400421142578,simulated,true,0.10743487057602952,64.19253505215202,warm,cyclic
68,1.73749903353837e-14,0.021767526362987347,9.470630014092633e-9,153,false,newton,0.6282358169555664,simulated,true,0.08129024324707132,64.19253505215202,warm,cyclic
89,7.355227538141662e-15,0.018792193663597915,8.917437503123115e-9,167,false,newton,0.5803778171539307,simulated,true,0.06150799653536698,64.19253505215202,warm,cyclic
110,7.778500066280003e-15,0.016498989174437984,9.634078363969653e-9,181,false,newton,0.7389280796051025,simulated,true,0.04653982429719224,64.19253505215202,warm,cyclic
137,1.9442780718748054e-14,0.01468446874339357,9.469986305320509e-9,194,false,newton,0.8861331939697266,simulated,true,0.03521420575563868,64.19253505215202,warm,cyclic
171,7.424616477180734e-15,0.013218374773264454,9.386282061697123e-9,200,false,newton,1.1062049865722656,simulated,true,0.026644713548591308,64.19253505215202,warm,cyclic
214,1.6986412276764895e-14,0.012022674001822404,9.248278677417105e-9,209,false,newton,1.6616888046264648,simulated,true,0.02016063531328705,64.19253505215202,warm,cyclic
252,1.2280107486439817e-14,0.011041286494327937,9.107368998435029e-9,208,false,newton,1.7249929904937744,simulated,true,0.015254478735307905,64.19253505215202,warm,cyclic
300,4.434820566334707e-15,0.010223551718215686,9.758410150662075e-9,215,false,newton,2.3324921131134033,simulated,true,0.011542251415688211,64.19253505215202,warm,cyclic
300,1.4707419310200365e-14,0.00953510335901751,3.718455733581579e-8,217,false,newton,2.3027639389038086,simulated,true,0.008733406762343065,64.19253505215202,warm,cyclic
300,1.8211820931521294e-9,0.008944853763218375,1.5478909259908199e-7,221,false,newton,2.1764588356018066,simulated,true,0.006608103647168024,64.19253505215202,warm,cyclic
300,6.2809704629192276e-9,0.008432024010511116,3.8329533868445125e-7,225,false,newton,2.495718002319336,simulated,true,0.005000000000000002,64.19253505215202,warm,cyclic
2,100.0,0.11870910076930719,0.0,0,false,exact,0.010275125503540039,simulated,false,1.0,64.19253505215202,cold,cyclic
13,100.0,0.1598475699784372,5.7373374627345295e-9,10,false,exact,0.0807340145111084,simulated,false,0.756646727558943,64.19253505215202,cold,cyclic
16,100.0,0.24539047426054683,5.9743181356576104e-9,11,false,exact,0.09621214866638184,simulated,false,0.5725142703256574,64.19253505215202,cold,cyclic
18,100.0,0.3443128402442381,7.0230244428366694e-9,14,false,exact,0.10234904289245605,simulated,false,0.43319104912270473,64.19253505215202,cold,cyclic
20,100.0,0.4423099034504825,5.934903403797559e-9,20,false,exact,0.11049199104309082,simulated,false,0.32777258972651985,64.19253505215202,cold,cyclic
21,100.0,0.5327346190923794,9.271924136481394e-9,39,false,exact,0.3047349452972412,simulated,false,0.2480080574000913,64.19253505215202,cold,cyclic
29,100.0,0.6128599453938585,7.4108989631636565e-9,64,false,exact,0.20581483840942383,simulated,false,0.18765448504002957,64.19253505215202,cold,cyclic
38,100.0,0.6820297979373803,8.22987931041341e-9,100,false,exact,0.3134889602661133,simulated,false,0.14198815201729703,64.19253505215202,cold,cyclic
56,100.0,0.7406644721933645,8.91654681661977e-9,133,false,exact,0.39637088775634766,simulated,false,0.10743487057602952,64.19253505215202,cold,cyclic
71,100.0,0.7897047968455836,8.84662529347586e-9,153,false,exact,0.4672069549560547,simulated,false,0.08129024324707132,64.19253505215202,cold,cyclic
97,100.0,0.8302982601575181,8.632436181899264e-9,167,false,exact,0.6339998245239258,simulated,false,0.06150799653536698,64.19253505215202,cold,cyclic
117,100.0,0.8636241363397819,9.473252825577948e-9,181,false,exact,0.9841201305389404,simulated,false,0.04653982429719224,64.19253505215202,cold,cyclic
163,100.0,0.8908001350011554,9.520147450019167e-9,194,false,exact,1.099609136581421,simulated,false,0.03521420575563868,64.19253505215202,cold,cyclic
177,100.0,0.9128371285527405,9.618653197871957e-9,200,false,exact,1.173987865447998,simulated,false,0.026644713548591308,64.19253505215202,cold,cyclic
254,100.0,0.9306219834740698,9.894524495591153e-9,209,false,exact,1.6960148811340332,simulated,false,0.02016063531328705,64.19253505215202,cold,cyclic
266,100.0,0.9449163945000076,9.469609872507737e-9,208,false,exact,1.9809510707855225,simulated,false,0.015254478735307905,64.19253505215202,cold,cyclic
300,100.0,0.95636435774686,1.017492636871188e-8,215,false,exact,2.1122379302978516,simulated,false,0.011542251415688211,64.19253505215202,cold,cyclic
300,100.0,0.9655038244899873,6.630551646753675e-8,217,false,exact,2.3412468433380127,simulated,false,0.008733406762343065,64.19253505215202,cold,cyclic
300,100.0,0.972779880236669,5.409255463981584e-7,221,false,exact,2.1645820140838623,simulated,false,0.006608103647168024,64.19253505215202,cold,cyclic
300,100.0,0.9785579174514318,1.1087110935704983e-6,225,false,exact,2.1172850131988525,simulated,false,0.005000000000000002,64.19253505215202,cold,cyclic
68,1166.5,0.8103067618827862,8.480106156301558e-9,0,false,gradient,1.0929539203643799,w1a,true,1.0,16.06419055308849,warm,cyclic
69,0.01965243942003525,0.09156778624336454,9.826469456639333e-9,4,false,gradient,1.1355268955230713,w1a,true,0.756646727558943,16.06419055308849,warm,cyclic
99,0.0011295768323904554,0.07638303638005396,9.400296302546988e-9,13,false,gradient,1.6304600238800049,w1a,true,0.5725142703256574,16.06419055308849,warm,cyclic
125,0.0001717467776316539,0.06934518574878913,8.705214200029323e-9,17,false,gradient,1.9478800296783447,w1a,true,0.43319104912270473,16.06419055308849,warm,cyclic
146,6.279859697500001e-5,0.06430115199911668,9.975881576286517e-9,25,false,gradient,2.568074941635132,w1a,true,0.32777258972651985,16.06419055308849,warm,cyclic
169,4.654912881818518e-5,0.06101505900323411,9.51397821109693e-9,39,false,gradient,2.8742148876190186,w1a,true,0.2480080574000913,16.06419055308849,warm,cyclic
189,3.305651172524904e-5,0.06323960743609433,8.759784056681648e-9,34,false,gradient,3.143796920776367,w1a,true,0.18765448504002957,16.06419055308849,warm,cyclic
204,2.7690636372312838e-5,0.06691333502293816,9.573053782587254e-9,51,false,gradient,3.508894920349121,w1a,true,0.14198815201729703,16.06419055308849,warm,cyclic
258,3.531703445247558e-5,0.06790130343674865,9.882276136196159e-9,65,false,gradient,4.644850015640259,w1a,true,0.10743487057602952,16.06419055308849,warm,cyclic
300,1.641365909677006e-5,0.06585616239735176,4.1612905092491964e-8,84,false,gradient,5.5174560546875,w1a,true,0.08129024324707132,16.06419055308849,warm,cyclic
300,4.082531226323738e-5,0.06370389123599392,8.14286010689929e-7,107,false,gradient,5.705016136169434,w1a,true,0.06150799653536698,16.06419055308849,warm,cyclic
300,0.0006106313374321104,0.0612363884634918,8.223115966887327e-6,105,false,gradient,5.703466892242432,w1a,true,0.04653982429719224,16.06419055308849,warm,cyclic
300,0.004948269371190861,0.060588595563383724,5.1720439272576877e-5,109,false,gradient,5.780736923217773,w1a,true,0.03521420575563868,16.06419055308849,warm,cyclic
300,0.023063529555811257,0.06107814652797001,0.00031049704732290077,109,false,gradient,5.950605154037476,w1a,true,0.026644713548591308,16.06419055308849,warm,cyclic
300,0.06420720294705973,0.06272619272879112,0.0016778956793953885,115,false,gradient,5.7696311473846436,w1a,true,0.02016063531328705,16.06419055308849,warm,cyclic
300,0.14083177811925474,0.06516159344106279,0.006308385570537195,126,false,gradient,6.011962890625,w1a,true,0.015254478735307905,16.06419055308849,warm,cyclic
300,0.2523429914847215,0.06973258199636523,0.015053791389927716,137,false,gradient,6.396733999252319,w1a,true,0.011542251415688211,16.06419055308849,warm,cyclic
300,0.37693792797388515,0.07818072698669028,0.02760382322590214,156,false,gradient,6.631820917129517,w1a,true,0.008733406762343065,16.06419055308849,warm,cyclic
300,0.4935936671246228,0.08987477659965755,0.04403541571441856,161,false,gradient,6.260308027267456,w1a,true,0.006608103647168024,16.06419055308849,warm,cyclic
300,0.5949005740837503,0.10547663242105351,0.06376977628695103,164,false,gradient,6.436163902282715,w1a,true,0.005000000000000002,16.06419055308849,warm,cyclic
6,1166.5,0.8103067618827862,1.7791857375634104e-9,0,false,newton,0.06480789184570312,w1a,false,1.0,16.06419055308849,cold,cyclic
10,1166.5,0.8276765503011937,9.560352609306236e-10,4,false,newton,0.28647804260253906,w1a,false,0.756646727558943,16.06419055308849,cold,cyclic
35,1166.5,0.8526017531644534,7.440371683925897e-9,16,false,newton,0.5739350318908691,w1a,false,0.5725142703256574,16.06419055308849,cold,cyclic
46,1166.5,0.8767758487791965,9.004169589841693e-9,17,false,newton,0.7055850028991699,w1a,false,0.43319104912270473,16.06419055308849,cold,cyclic
50,1166.5,0.8983803897694991,7.542135981431717e-9,25,false,newton,0.9171011447906494,w1a,false,0.32777258972651985,16.06419055308849,cold,cyclic
81,1166.5,0.91698239760121,8.48070302731238e-9,35,false,newton,1.340662956237793,w1a,false,0.2480080574000913,16.06419055308849,cold,cyclic
85,1166.5,0.9326554335424097,8.995412487320497e-9,37,false,newton,1.4193379878997803,w1a,false,0.18765448504002957,16.06419055308849,cold,cyclic
84,1166.5,0.9456720556306124,9.95579968091921e-9,53,false,newton,1.5849359035491943,w1a,false,0.14198815201729703,16.06419055308849,cold,cyclic
86,1166.5,0.9563711726185408,9.013856390978377e-9,58,false,newton,1.4356720447540283,w1a,false,0.10743487057602952,16.06419055308849,cold,cyclic
100,1166.5,0.9650964005679238,9.354153706289347e-9,71,false,newton,1.8448920249938965,w1a,false,0.08129024324707132,16.06419055308849,cold,cyclic
117,1166.5,0.9721676187849834,9.791087300961802e-9,102,false,newton,2.355276107788086,w1a,false,0.06150799653536698,16.06419055308849,cold,cyclic
125,1166.5,0.9778691961934661,9.403556027929773e-9,115,false,newton,2.4796290397644043,w1a,false,0.04653982429719224,16.06419055308849,cold,cyclic
131,1166.5,0.9824468107061896,9.870345483770292e-9,122,false,newton,2.5890371799468994,w1a,false,0.03521420575563868,16.06419055308849,cold,cyclic
136,1166.5,0.9861086398646193,9.360552536417505e-9,124,false,newton,2.7138559818267822,w1a,false,0.026644713548591308,16.06419055308849,cold,cyclic
155,1166.5,0.9890286330690579,9.798360531934831e-9,130,false,newton,3.1743860244750977,w1a,false,0.02016063531328705,16.06419055308849,cold,cyclic
190,1166.5,0.9913506071381764,9.889523974501739e-9,149,false,newton,3.779574155807495,w1a,false,0.015254478735307905,16.06419055308849,cold,cyclic
253,1166.5,0.99319248065913,8.871494997899161e-9,161,false,newton,5.343684911727905,w1a,false,0.011542251415688211,16.06419055308849,cold,cyclic
300,1166.5,0.9946502894067152,5.76656208425501e-8,166,false,newton,6.4597249031066895,w1a,false,0.008733406762343065,16.06419055308849,cold,cyclic
300,1166.5,0.9958018129373072,1.5420628134755155e-6,174,false,newton,6.643630027770996,w1a,false,0.006608103647168024,16.06419055308849,cold,cyclic
300,1166.5,0.9967097497473592,1.5962551090667106e-5,173,false,newton,6.527466058731079,w1a,false,0.005000000000000002,16.06419055308849,cold,cyclic
6,1166.5,0.8103067618827862,1.7791857375634104e-9,0,false,newton,0.058026790618896484,w1a,true,1.0,16.06419055308849,warm,cyclic
8,0.009001312168258835,0.09156778015603252,6.761514975734916e-9,4,false,newton,0.09365701675415039,w1a,true,0.756646727558943,16.06419055308849,warm,cyclic
32,1.9895196601282805e-12,0.07638263169503977,8.556507160636678e-9,13,false,newton,0.5561800003051758,w1a,true,0.5725142703256574,16.06419055308849,warm,cyclic
45,5.684341886080802e-14,0.06934509509299114,9.218067085399538e-9,17,false,newton,0.6733918190002441,w1a,true,0.43319104912270473,16.06419055308849,warm,cyclic
51,4.618527782440651e-14,0.06430111322377938,8.716295745312195e-9,25,false,newton,0.9489190578460693,w1a,true,0.32777258972651985,16.06419055308849,warm,cyclic
79,2.5224267119483557e-13,0.06101502475496793,9.857709688280756e-9,39,false,newton,1.2975831031799316,w1a,true,0.2480080574000913,16.06419055308849,warm,cyclic
82,1.4210854715202004e-14,0.06323958250600863,7.151992738381842e-9,44,false,newton,1.5322871208190918,w1a,true,0.18765448504002957,16.06419055308849,warm,cyclic
82,1.8829382497642655e-13,0.06691330963382705,9.819134100552767e-9,57,false,newton,1.3540349006652832,w1a,true,0.14198815201729703,16.06419055308849,warm,cyclic
68,7.496225862269057e-13,0.06790127276650358,9.476864633633989e-9,74,false,newton,1.204387903213501,w1a,true,0.10743487057602952,16.06419055308849,warm,cyclic
90,5.400124791776761e-13,0.06585614466336129,9.915830282411468e-9,91,false,newton,1.7198848724365234,w1a,true,0.08129024324707132,16.06419055308849,warm,cyclic
105,5.3290705182007514e-14,0.06370377784993937,9.7760776764793e-9,107,false,newton,2.0963101387023926,w1a,true,0.06150799653536698,16.06419055308849,warm,cyclic
113,9.414691248821327e-14,0.06123402611746036,9.984635769153238e-9,112,false,newton,2.1905441284179688,w1a,true,0.04653982429719224,16.06419055308849,warm,cyclic
115,3.8546943414985435e-13,0.060565691690630905,9.01015495625727e-9,112,false,newton,2.3679358959198,w1a,true,0.03521420575563868,16.06419055308849,warm,cyclic
111,1.0302869668521453e-13,0.06095079954946881,9.480425570812101e-9,111,false,newton,2.1096489429473877,w1a,true,0.026644713548591308,16.06419055308849,warm,cyclic
119,1.580957587066223e-13,0.062198250130991804,9.832975732855094e-9,124,false,newton,2.4083988666534424,w1a,true,0.02016063531328705,16.06419055308849,warm,cyclic
138,3.446132268436486e-13,0.0631730584272858,8.56029770377996e-9,146,false,newton,2.770026922225952,w1a,true,0.015254478735307905,16.06419055308849,warm,cyclic
160,3.730349362740526e-14,0.06340938498079927,9.557321246000328e-9,161,false,newton,3.407052993774414,w1a,true,0.011542251415688211,16.06419055308849,warm,cyclic
252,5.764277943853813e-13,0.06406128974471707,9.420051054276767e-9,169,false,newton,5.359328031539917,w1a,true,0.008733406762343065,16.06419055308849,warm,cyclic
300,1.687538997430238e-14,0.0647876869545105,3.129874360823473e-8,174,false,newton,6.326514005661011,w1a,true,0.006608103647168024,16.06419055308849,warm,cyclic
300,4.440892098500626e-14,0.0657044162560074,1.9931040309107587e-6,177,false,newton,6.3992321491241455,w1a,true,0.005000000000000002,16.06419055308849,warm,cyclic
2,1166.5,0.8103067618827862,-1.0471963586771903e-15,0,false,exact,0.0157468318939209,w1a,false,1.0,16.06419055308849,cold,cyclic
9,1166.5,0.8276765503011937,1.0713493901157017e-9,5,false,exact,0.09478592872619629,w1a,false,0.756646727558943,16.06419055308849,cold,cyclic
33,1166.5,0.8526017531644534,9.710298997596842e-9,12,false,exact,0.5446572303771973,w1a,false,0.5725142703256574,16.06419055308849,cold,cyclic
48,1166.5,0.8767758487791965,4.319544596645317e-9,17,false,exact,0.871100902557373,w1a,false,0.43319104912270473,16.06419055308849,cold,cyclic
58,1166.5,0.8983803897694991,9.469264682296322e-9,25,false,exact,0.8802289962768555,w1a,false,0.32777258972651985,16.06419055308849,cold,cyclic
83,1166.5,0.91698239760121,8.665616702805067e-9,41,false,exact,1.518955945968628,w1a,false,0.2480080574000913,16.06419055308849,cold,cyclic
58,1166.5,0.9326554335424097,8.152602755615334e-9,46,false,exact,1.0118658542633057,w1a,false,0.18765448504002957,16.06419055308849,cold,cyclic
73,1166.5,0.9456720556306124,9.007700087250138e-9,69,false,exact,1.292090892791748,w1a,false,0.14198815201729703,16.06419055308849,cold,cyclic
78,1166.5,0.9563711726185408,8.519551686280606e-9,79,false,exact,1.3606798648834229,w1a,false,0.10743487057602952,16.06419055308849,cold,cyclic
97,1166.5,0.9650964005679238,8.811973148303509e-9,77,false,exact,1.7838499546051025,w1a,false,0.08129024324707132,16.06419055308849,cold,cyclic
111,1166.5,0.9721676187849834,9.720893789462724e-9,102,false,exact,2.051815986633301,w1a,false,0.06150799653536698,16.06419055308849,cold,cyclic
114,1166.5,0.9778691961934661,9.548570551034761e-9,122,false,exact,2.316826105117798,w1a,false,0.04653982429719224,16.06419055308849,cold,cyclic
121,1166.5,0.9824468107061896,8.923537373092312e-9,127,false,exact,2.306177854537964,w1a,false,0.03521420575563868,16.06419055308849,cold,cyclic
132,1166.5,0.9861086398646193,9.347647119925307e-9,122,false,exact,2.6384799480438232,w1a,false,0.026644713548591308,16.06419055308849,cold,cyclic
151,1166.5,0.9890286330690579,9.087309599900828e-9,138,false,exact,3.165919065475464,w1a,false,0.02016063531328705,16.06419055308849,cold,cyclic
168,1166.5,0.9913506071381764,8.79981695196733e-9,149,false,exact,3.5043389797210693,w1a,false,0.015254478735307905,16.06419055308849,cold,cyclic
202,1166.5,0.99319248065913,9.99721576804519e-9,157,false,exact,4.214426040649414,w1a,false,0.011542251415688211,16.06419055308849,cold,cyclic
281,1166.5,0.9946502894067152,9.84401276305327e-9,164,false,exact,6.050585985183716,w1a,false,0.008733406762343065,16.06419055308849,cold,cyclic
300,1166.5,0.9958018129373072,5.710222309065105e-7,173,false,exact,6.359570026397705,w1a,false,0.006608103647168024,16.06419055308849,cold,cyclic
300,1166.5,0.9967097497473592,3.5508919714527396e-5,177,false,exact,6.453426122665405,w1a,false,0.005000000000000002,16.06419055308849,cold,cyclic
2,1166.5,0.8103067618827862,-1.0471963586771903e-15,0,false,exact,0.01113581657409668,w1a,true,1.0,16.06419055308849,warm,cyclic
8,2.842170943040401e-14,0.09156777853976172,6.963913306661886e-9,4,false,exact,0.08772087097167969,w1a,true,0.756646727558943,16.06419055308849,warm,cyclic
