passes,init_partial0F,init_relgap,final_relgap,nnz_solution,randomize,strategy,times,dataset,warm_start,reg_grid,lambdamax,start_kind,ordering
300,5.504466006889253e-7,0.013218376546094557,4.167991330922185e-8,200,false,gradient,2.032978057861328,simulated,true,0.026644713548591308,64.19253505215202,warm,cyclic
300,1.652072167013241e-6,0.012022709291752802,1.3966272373175852e-6,209,false,gradient,2.136826992034912,simulated,true,0.02016063531328705,64.19253505215202,warm,cyclic
300,5.540057545790067e-5,0.011042841208025605,1.4322705913045582e-5,208,false,gradient,2.2467401027679443,simulated,true,0.015254478735307905,64.19253505215202,warm,cyclic
300,0.00047948649244450477,0.010239155919862396,0.00010628431628417447,215,false,gradient,2.0031380653381348,simulated,true,0.011542251415688211,64.19253505215202,warm,cyclic
300,0.0025044133526120876,0.009645737907438343,0.0005034386224330961,217,false,gradient,2.20350980758667,simulated,true,0.008733406762343065,64.19253505215202,warm,cyclic
300,0.007149766871547137,0.009451447285937326,0.0016573416644131344,221,false,gradient,2.033715009689331,simulated,true,0.006608103647168024,64.19253505215202,warm,cyclic
300,0.015214107992368385,0.010065144924045932,0.004569787841374361,229,false,gradient,1.9790549278259277,simulated,true,0.005000000000000002,64.19253505215202,warm,cyclic
5,100.0,0.11870910076930719,5.731545379950945e-9,0,true,gradient,0.02502608299255371,simulated,false,1.0,64.19253505215202,cold,permuted
19,100.0,0.1598475699784372,6.189538395186546e-9,10,true,gradient,0.2927110195159912,simulated,false,0.756646727558943,64.19253505215202,cold,permuted
24,100.0,0.24539047426054683,9.905286350436503e-9,11,true,gradient,0.15030884742736816,simulated,false,0.5725142703256574,64.19253505215202,cold,permuted
21,100.0,0.3443128402442381,5.141325972657783e-9,14,true,gradient,0.11806511878967285,simulated,false,0.43319104912270473,64.19253505215202,cold,permuted
28,100.0,0.4423099034504825,5.7892976846845156e-9,20,true,gradient,0.1556539535522461,simulated,false,0.32777258972651985,64.19253505215202,cold,permuted
34,100.0,0.5327346190923794,2.839450016080475e-9,39,true,gradient,0.1954660415649414,simulated,false,0.2480080574000913,64.19253505215202,cold,permuted
